id,failure
26668,0.22852274891035937
26669,0.14387534485744904
26670,0.18389545114883526
26671,0.15144833960887905
26672,0.181196870375899
26673,0.17947491452103106
26674,0.1564468194565163
26675,0.16614524419044444
26676,0.14806545865668858
26677,0.32217267037946185
26678,0.17704558836162534
26679,0.20129645704288388
26680,0.17163337694775674
26681,0.318129693803634
26682,0.15573304644277264
26683,0.2957389918367033
26684,0.25632796453900586
26685,0.17285925276424585
26686,0.18493035742630434
26687,0.25416119115473895
26688,0.23740357225843645
26689,0.22498499055889132
26690,0.17097316918872177
26691,0.1918152958820279
26692,0.2321733068096954
26693,0.1913217883163884
26694,0.17308758265145605
26695,0.3057414145289503
26696,0.2305045707951889
26697,0.1706012480806822
26698,0.21552005119927348
26699,0.1345292167581525
26700,0.17360400613075788
26701,0.18396056518121626
26702,0.2609965534550556
26703,0.18790549382239258
26704,0.18368005169275925
26705,0.23514679976040004
26706,0.21058303286419539
26707,0.20487809100020543
26708,0.217608509094692
26709,0.13218644564389287
26710,0.24122729764862824
26711,0.22051401967211662
26712,0.1827634363148216
26713,0.3078343926060702
26714,0.24765341252457285
26715,0.2171809012892576
26716,0.20616707327285397
26717,0.17070759750848127
26718,0.2239869302598206
26719,0.20342405929460272
26720,0.16957320051702127
26721,0.1325842001176813
26722,0.2875549764217271
26723,0.17270393133482154
26724,0.20476198616718916
26725,0.19287164758252515
26726,0.17761047837469804
26727,0.16596538629023072
26728,0.17596302598947544
26729,0.19704135429334946
26730,0.21950654919949703
26731,0.28574647357462474
26732,0.1733723137290571
26733,0.2140651419222866
26734,0.2110768087996669
26735,0.2684286973655065
26736,0.18092020688004465
26737,0.17430520193431398
26738,0.2099722682867373
26739,0.36630489013945305
26740,0.19139798836415023
26741,0.29429789344261953
26742,0.25459253922910896
26743,0.23361404561197952
26744,0.21808452509888573
26745,0.22591309980764301
26746,0.16541399981427823
26747,0.22416750319464313
26748,0.14115218647529443
26749,0.23436427264413423
26750,0.16894942425842083
26751,0.21162162608554227
26752,0.2287750282046954
26753,0.16687822112844816
26754,0.21120174034331862
26755,0.14455901341844807
26756,0.14760102736915615
26757,0.23610302288545268
26758,0.2689329915547388
26759,0.2233733941146303
26760,0.2469816710872915
26761,0.1634972590298313
26762,0.1440047960423149
26763,0.18549320394950833
26764,0.1695463771930782
26765,0.16669370594236363
26766,0.14041333458931315
26767,0.1613586620458361
26768,0.23497657926706608
26769,0.145153701463839
26770,0.2927008388383412
26771,0.20018064485857706
26772,0.15230071908394657
26773,0.1973211024645548
26774,0.3182110594680729
26775,0.17875534997035714
26776,0.1291582933828949
26777,0.1678307577299002
26778,0.21637426506314517
26779,0.24995023862065177
26780,0.17285600267069168
26781,0.1947172077239756
26782,0.2470033179815462
26783,0.3406972647736862
26784,0.1600353113791505
26785,0.20013196030034047
26786,0.13688182865805615
26787,0.14833424112745905
26788,0.20243090476991232
26789,0.2749206743174115
26790,0.15344972599924273
26791,0.2390285293738187
26792,0.23745819510169036
26793,0.24732207887812557
26794,0.18862808707445328
26795,0.21785781546898558
26796,0.2245037472170943
26797,0.1921035710493125
26798,0.18730925478501
26799,0.2405094866937531
26800,0.22469822251600108
26801,0.23799972971264272
26802,0.2193712010913638
26803,0.19630969456838965
26804,0.21939382023590603
26805,0.2283277875932874
26806,0.26093493867386547
26807,0.23075854165617732
26808,0.22520590628701406
26809,0.26047854891213645
26810,0.20880079359196604
26811,0.17969790164736377
26812,0.19098010310995395
26813,0.2146728873297236
26814,0.2688548655365757
26815,0.20357676487057424
26816,0.2438233752972402
26817,0.2185300107724706
26818,0.146801338863927
26819,0.1794197973162708
26820,0.13656757977276038
26821,0.15288299156521135
26822,0.24340801936376322
26823,0.1683125623076838
26824,0.21913602113343175
26825,0.25197505105828977
26826,0.1394819897711415
26827,0.18616283803140268
26828,0.2770183650039934
26829,0.14138560616603
26830,0.21667020569187048
26831,0.15822044221952447
26832,0.21167989941082824
26833,0.2477999164289911
26834,0.3346164434011009
26835,0.17491934721791066
26836,0.21615324275414294
26837,0.21817604863285664
26838,0.1533306754312738
26839,0.21534194681889782
26840,0.1827655203505653
26841,0.16956486552588498
26842,0.2990718272511383
26843,0.2721656314285462
26844,0.2700322122200642
26845,0.15186555306698335
26846,0.3834120805191033
26847,0.21371715549656067
26848,0.1454639325126707
26849,0.1961285374072649
26850,0.20427987451472124
26851,0.20062721169471234
26852,0.22248382356950985
26853,0.1618057306524697
26854,0.39455936408632186
26855,0.21730558994697508
26856,0.3180446729934652
26857,0.16181006395583816
26858,0.1985735811996539
26859,0.1577622801445127
26860,0.22343027713725744
26861,0.18111843602401495
26862,0.1873167479197555
26863,0.14639862871743997
26864,0.21658803295758433
26865,0.13691030048507422
26866,0.24800886763914345
26867,0.20733276937560022
26868,0.2110062591611784
26869,0.3480207828106347
26870,0.16120093069356448
26871,0.19537782674736806
26872,0.1932280041047755
26873,0.19569672642051292
26874,0.16362449760908404
26875,0.12245117657201453
26876,0.17940443513678375
26877,0.24232454661113612
26878,0.2957023224157668
26879,0.1638567670041622
26880,0.1932034891958402
26881,0.2124921705914131
26882,0.1830818478745383
26883,0.2013732741214351
26884,0.23160658444128307
26885,0.22490482399298767
26886,0.18345162063653378
26887,0.20101876471883723
26888,0.14162760726196183
26889,0.19203059642986975
26890,0.18492612821655774
26891,0.1151359426460595
26892,0.1641639244870327
26893,0.18206405098375267
26894,0.2760970508043125
26895,0.3369702885918655
26896,0.2748962735093184
26897,0.15782286728493572
26898,0.16923722832002785
26899,0.1884558550214735
26900,0.1283760470488102
26901,0.19879072170375878
26902,0.18492039726248685
26903,0.18509539687115845
26904,0.1697511646478586
26905,0.24301592190068244
26906,0.22015985749772327
26907,0.20881998988488992
26908,0.23279493983779673
26909,0.27561923165967545
26910,0.21689028352745657
26911,0.18392636432752352
26912,0.13782314542388474
26913,0.2280745695342586
26914,0.1358241868431804
26915,0.20400265504901757
26916,0.13943755100929361
26917,0.25950996597304665
26918,0.2070029319720317
26919,0.23844348706096025
26920,0.23628621155429205
26921,0.13859949895151844
26922,0.24036898747339278
26923,0.2741458428712484
26924,0.14647677000496026
26925,0.12337276647645876
26926,0.2671061386727091
26927,0.31419875332332414
26928,0.20307422283865456
26929,0.25026826347890224
26930,0.21131014596526493
26931,0.20556189176462084
26932,0.15441960948517786
26933,0.16845403933463146
26934,0.16170580263383486
26935,0.13713458686267874
26936,0.17452058948780913
26937,0.18466551655585206
26938,0.1806123278056881
26939,0.24803906761583644
26940,0.12686763632512466
26941,0.15542112412658055
26942,0.21471377576094686
26943,0.1727344488708364
26944,0.1793383552190307
26945,0.32264089108617544
26946,0.30918693536512776
26947,0.17671275568088465
26948,0.14405603887210644
26949,0.21405862444398863
26950,0.18051601999605962
26951,0.18529990894807533
26952,0.2458676748089374
26953,0.23828003264130646
26954,0.27019668976492933
26955,0.1614268317437131
26956,0.17077582258475574
26957,0.20504232479869594
26958,0.14897180680606154
26959,0.23875212589400213
26960,0.19250512880768308
26961,0.22282315537680908
26962,0.20450015567365626
26963,0.23792568463814937
26964,0.15513243659937823
26965,0.16913606762317235
26966,0.2476546646949045
26967,0.23421377747722533
26968,0.1630757163292531
26969,0.310210243121026
26970,0.30287897617413073
26971,0.26409828313857703
26972,0.18817260141928935
26973,0.1918194144644683
26974,0.23404088516626992
26975,0.17240771119915854
26976,0.16285477275870874
26977,0.23216939011818824
26978,0.29351636797367164
26979,0.12439484691596928
26980,0.23562759557581228
26981,0.14440776921219012
26982,0.23091083278741634
26983,0.24722424318374306
26984,0.17526715909055965
26985,0.1609494837698834
26986,0.2803813463385956
26987,0.19963201016875343
26988,0.20081768813253476
26989,0.1605908771136802
26990,0.21774650716738608
26991,0.25354276603003445
26992,0.1811474838312539
26993,0.34707806447320994
26994,0.24209848550276228
26995,0.18483190505560773
26996,0.1667287679702886
26997,0.23503033027424589
26998,0.20830440730322208
26999,0.18522925825928938
27000,0.2372564297068146
27001,0.16053678618130604
27002,0.24495590365664463
27003,0.1917160273155946
27004,0.19422760383184356
27005,0.27224629814020085
27006,0.17562365587459963
27007,0.18988545929627362
27008,0.311317620341379
27009,0.23666791242508112
27010,0.15937422534358336
27011,0.18312266187322535
27012,0.2729602324065101
27013,0.23714170309501714
27014,0.21188797587953279
27015,0.14428161596068353
27016,0.1279063484346519
27017,0.2433440483875642
27018,0.28046293036815556
27019,0.21747821888056726
27020,0.19698121154199624
27021,0.2088984240120827
27022,0.1784032793819271
27023,0.2740540700576929
27024,0.17025782555382077
27025,0.3481634832848399
27026,0.1816022079312536
27027,0.17870596451495993
27028,0.184498569450408
27029,0.23857109214226366
27030,0.40209389131920403
27031,0.15886926259225695
27032,0.17241727541865345
27033,0.16007125337489225
27034,0.1445510205006855
27035,0.2814938929248405
27036,0.19941455585138557
27037,0.15512831457303639
27038,0.2645291414887433
27039,0.1965015559917749
27040,0.1391945273846223
27041,0.23563504963448337
27042,0.23252375364127997
27043,0.13964683110173162
27044,0.2241386835370794
27045,0.18186203969612985
27046,0.10692743259949389
27047,0.18939645988342696
27048,0.2094966635281395
27049,0.16977926131658305
27050,0.2198865548482301
27051,0.25738934492115007
27052,0.24041295779714725
27053,0.16587193049778895
27054,0.18867318584011306
27055,0.20866117905035758
27056,0.15881611858521666
27057,0.20207753462204303
27058,0.22453143698238245
27059,0.2076391629429068
27060,0.20565565581215633
27061,0.1996624763715846
27062,0.24062498632848334
27063,0.15008700575461767
27064,0.17868555842638303
27065,0.13688435905520727
27066,0.15484578258728193
27067,0.3481035643368512
27068,0.20448879197906136
27069,0.11823823628910886
27070,0.22203969961782127
27071,0.1882887254529743
27072,0.35836550976621706
27073,0.3833034168267757
27074,0.30997363259219357
27075,0.14188388789251732
27076,0.22972652174681052
27077,0.2128758733175112
27078,0.15047323809705085
27079,0.23791127251997157
27080,0.15176065649420237
27081,0.18211848912333872
27082,0.16130347093749178
27083,0.12826630001985367
27084,0.3322911898208362
27085,0.20826741933036028
27086,0.24938414730318947
27087,0.2156265517308595
27088,0.3466297675912743
27089,0.1314012026862342
27090,0.16195338709165455
27091,0.16419826418686023
27092,0.14264217046647124
27093,0.17986872224463896
27094,0.20244247972774254
27095,0.24308800208136408
27096,0.18017451683011232
27097,0.23567516248277123
27098,0.16741311035543338
27099,0.23084162520184567
27100,0.13964026518467923
27101,0.16848352220635446
27102,0.1884457179934716
27103,0.15102343500144166
27104,0.21173596574545736
27105,0.1530866486421464
27106,0.38000186146232673
27107,0.18237724407826522
27108,0.2503123502360671
27109,0.13621399605434548
27110,0.23555242766123946
27111,0.23750471648736232
27112,0.19541383810475102
27113,0.16928115979000216
27114,0.19802578468616464
27115,0.24557920905105976
27116,0.27415950988769555
27117,0.14511852724678972
27118,0.1385103403237026
27119,0.18291062029794158
27120,0.2430168558111842
27121,0.1530384940817752
27122,0.245641102585341
27123,0.23360504646743038
27124,0.42113532706181034
27125,0.13455853368795284
27126,0.20916546086086202
27127,0.2729150336019144
27128,0.18128903796207146
27129,0.22239071374169972
27130,0.18252408961673092
27131,0.1415016022316639
27132,0.15174947354206772
27133,0.23636314377992207
27134,0.2723897651675192
27135,0.2939968834887326
27136,0.18673478103278382
27137,0.16545512958798198
27138,0.2276948564340322
27139,0.27951479925320033
27140,0.14269768937105617
27141,0.2860484491211148
27142,0.367534108861025
27143,0.1698997742237424
27144,0.17404908836612001
27145,0.15591145765508235
27146,0.14460784024854836
27147,0.16918572374000976
27148,0.18769262858307584
27149,0.24992087247073363
27150,0.16461034634383667
27151,0.14562992874294942
27152,0.18941325231020306
27153,0.22574155312813007
27154,0.18157422542556473
27155,0.2792842259932769
27156,0.1834186983146876
27157,0.23175037763457584
27158,0.19789794135880867
27159,0.17669051809489802
27160,0.17180823384353577
27161,0.15111691664173804
27162,0.19594709281860626
27163,0.22168759653864809
27164,0.19355660956802248
27165,0.15078554041792322
27166,0.2137970936450499
27167,0.19240150652307048
27168,0.24299192595740396
27169,0.19986725204832975
27170,0.2587304136198018
27171,0.16200600955118966
27172,0.2021413311399374
27173,0.1610083479409409
27174,0.18811055569985818
27175,0.1585960493105323
27176,0.1942453018907166
27177,0.20456935221995984
27178,0.19764136712735106
27179,0.2548228170543496
27180,0.16341646047700525
27181,0.20703143997836473
27182,0.15303432527195227
27183,0.3142517759293733
27184,0.30013285398395867
27185,0.28702365154112397
27186,0.1461758255448461
27187,0.2842345862022606
27188,0.27346783686406856
27189,0.1925328459212464
27190,0.2237107983151116
27191,0.19366021138960202
27192,0.23946595707189045
27193,0.14029736736592557
27194,0.23806429371395785
27195,0.2540797047487998
27196,0.24846584915642833
27197,0.21859636685420233
27198,0.18212578888830777
27199,0.21271398384670456
27200,0.19467809243857764
27201,0.20659947400084966
27202,0.23546646416493008
27203,0.2413466956180088
27204,0.23448034671566148
27205,0.2097667274011578
27206,0.15884008131698066
27207,0.2176472815043837
27208,0.24305350125502734
27209,0.19588286544539557
27210,0.2253260615159377
27211,0.27971356716537177
27212,0.17067754973371266
27213,0.1878380587339507
27214,0.21795117585547777
27215,0.18543667281750253
27216,0.23530466552084683
27217,0.17191101427473424
27218,0.18340649659201314
27219,0.1611573708092819
27220,0.17231289511731354
27221,0.21605888606639165
27222,0.20200487876100434
27223,0.2206419386635832
27224,0.21549894022943705
27225,0.217181010952981
27226,0.17570692828916068
27227,0.2192899140750617
27228,0.20216583552753514
27229,0.21576432061997475
27230,0.1682939003182456
27231,0.23063340810721594
27232,0.2382503373911895
27233,0.1883328907830339
27234,0.18989547833384984
27235,0.19560316297233749
27236,0.27384914081536627
27237,0.1960932485445903
27238,0.18621915225235713
27239,0.18953226982520308
27240,0.20475213441584988
27241,0.2168981790619662
27242,0.1512835509640856
27243,0.16420800478711578
27244,0.21338884676452752
27245,0.17512728634467292
27246,0.2215446937660539
27247,0.2035758053555321
27248,0.22982585817849194
27249,0.15600565079811637
27250,0.22966826575009158
27251,0.21988354989818823
27252,0.22827354161126817
27253,0.22059137603064502
27254,0.1902747499996202
27255,0.22473061454641605
27256,0.2427239673892352
27257,0.2839243512498226
27258,0.2500931985690105
27259,0.22465201676432636
27260,0.19761606608872054
27261,0.192449166169664
27262,0.2796394343368616
27263,0.1573042157030522
27264,0.2014227932752216
27265,0.1770307963169065
27266,0.17959866536664232
27267,0.3378950779986472
27268,0.15532958664789615
27269,0.22485206880095873
27270,0.16356655352581254
27271,0.18408669713194833
27272,0.1651048067900545
27273,0.20645652225091304
27274,0.20869143614083782
27275,0.2509587148942754
27276,0.1577955779741241
27277,0.19409288303494798
27278,0.19574836971327045
27279,0.17260916212931593
27280,0.17685821732359272
27281,0.35752352389741104
27282,0.15355517685195164
27283,0.18299464342130112
27284,0.25946705419879357
27285,0.3074521729320584
27286,0.22313226627350993
27287,0.20426102823929138
27288,0.3233581324422365
27289,0.21838030436292044
27290,0.34865932859956095
27291,0.2753893282637703
27292,0.16510726931240866
27293,0.17862510042019414
27294,0.2539168042989446
27295,0.16165055245503332
27296,0.20127456502295268
27297,0.2183090508095594
27298,0.23513716006637186
27299,0.18014466670394044
27300,0.22038852271122297
27301,0.1678990638661303
27302,0.23640803193445709
27303,0.17896280311865617
27304,0.26314165693421593
27305,0.2320697048452033
27306,0.28124032166992696
27307,0.2160937762616002
27308,0.22036686616791015
27309,0.24533997782954972
27310,0.15995347470141938
27311,0.21770378225215142
27312,0.18701980834925616
27313,0.16706195139181973
27314,0.19879129909168985
27315,0.2552544477354684
27316,0.39569198330552896
27317,0.20397941500210098
27318,0.18535710660861524
27319,0.24083155246180366
27320,0.22239591642337847
27321,0.17112345420916636
27322,0.20672510279292633
27323,0.19430922975136672
27324,0.13693416303501343
27325,0.14556658522185278
27326,0.15233008425328068
27327,0.16068646026220285
27328,0.13680918252520954
27329,0.23041633076384507
27330,0.1772854406412382
27331,0.15477690724516846
27332,0.20670689266607126
27333,0.28627712169698855
27334,0.2467784277188527
27335,0.23080508534889013
27336,0.2069707194582623
27337,0.15945121745288646
27338,0.20032368452996638
27339,0.2815187442261776
27340,0.1993304054878628
27341,0.15879742505943822
27342,0.3093500137330796
27343,0.3423512820804961
27344,0.288997906845475
27345,0.18136681632666088
27346,0.21905370368385121
27347,0.13891687999379385
27348,0.2753204847405186
27349,0.2595255020412977
27350,0.18736302375249045
27351,0.21050949721260495
27352,0.26813805802411717
27353,0.1933419507516251
27354,0.22879004341309878
27355,0.21319667605966808
27356,0.17700105917104839
27357,0.17901108238012317
27358,0.18941047778574086
27359,0.40901837417710124
27360,0.16553356083759
27361,0.2049062889383381
27362,0.2483281906505162
27363,0.20463186945979248
27364,0.17793183158280557
27365,0.2073389684856606
27366,0.1869184011705622
27367,0.19899014528847822
27368,0.3205767401291512
27369,0.17607524182759896
27370,0.24278636256883457
27371,0.17156929289790038
27372,0.27744745824678557
27373,0.21836137731366093
27374,0.2494952234567861
27375,0.25827572405318355
27376,0.19264014226865253
27377,0.14821900562099902
27378,0.24099951077611795
27379,0.17555176628171285
27380,0.21555190983799602
27381,0.17719159808510954
27382,0.1567690811159055
27383,0.15994752161768372
27384,0.23433826594280124
27385,0.13880988414009018
27386,0.21201733970846934
27387,0.177479540696595
27388,0.18203043340636393
27389,0.2263911897204133
27390,0.1874436401568058
27391,0.2097790647235345
27392,0.2155352386471146
27393,0.31598745230669834
27394,0.18426771341914633
27395,0.22095079019469954
27396,0.2543093280160508
27397,0.1764701648194478
27398,0.2338043428877199
27399,0.2182605019250068
27400,0.21067571051421125
27401,0.2528275286903864
27402,0.20711428771274853
27403,0.2059331267016538
27404,0.4818301602646253
27405,0.25531548241784235
27406,0.24605078735454314
27407,0.2243430576847022
27408,0.15544515558120944
27409,0.17595717199809738
27410,0.1449141034252289
27411,0.15153813129392485
27412,0.20597095300037532
27413,0.2974858623938808
27414,0.1982233450024624
27415,0.24803137642295253
27416,0.19864765969803175
27417,0.150545910816655
27418,0.23187804646154117
27419,0.2576296240943942
27420,0.29161784124221096
27421,0.1593307649035956
27422,0.23936318692134895
27423,0.1425398949962637
27424,0.13574866148938952
27425,0.17350986739365257
27426,0.1856661175248273
27427,0.2040515256443234
27428,0.25055472621308955
27429,0.22982780437475098
27430,0.16528601962759257
27431,0.23491149158401683
27432,0.17965670800645242
27433,0.20768851193008087
27434,0.25696926475536863
27435,0.20444643494803544
27436,0.16330925842472854
27437,0.22647562333173496
27438,0.14752221162801826
27439,0.16832988013040923
27440,0.1714708172192403
27441,0.15540791631492792
27442,0.20937425755777742
27443,0.16117818928814226
27444,0.2720202543462577
27445,0.1830076322860354
27446,0.19613341651787922
27447,0.23963813359079073
27448,0.1988827106347726
27449,0.2087232623753413
27450,0.27334997218624846
27451,0.1563832259334759
27452,0.22250857315509
27453,0.23548433679063227
27454,0.18124823388949793
27455,0.17401254556757584
27456,0.14653246803453007
27457,0.19045772089501298
27458,0.12696163857617343
27459,0.32500376334133924
27460,0.19525623671656772
27461,0.1808121915010307
27462,0.1857727622603341
27463,0.1604778361772094
27464,0.20634251451376567
27465,0.1719145389766697
27466,0.2414766096275134
27467,0.19731694717602455
27468,0.23843620655802233
27469,0.29361943097211607
27470,0.13801714811432161
27471,0.14146269019582253
27472,0.16711132514246405
27473,0.16068528516605465
27474,0.22168120134684985
27475,0.23188397871584654
27476,0.19444860055354174
27477,0.31795596122168773
27478,0.20493300001520393
27479,0.3320587181783794
27480,0.16891792303257736
27481,0.2646267175149706
27482,0.19805876938891276
27483,0.18181148589497087
27484,0.2465176178369614
27485,0.23957516306587673
27486,0.29722925911097814
27487,0.16852759214842974
27488,0.15603716727865688
27489,0.1396911311350574
27490,0.1907955629026533
27491,0.24642380690376595
27492,0.15705299194143124
27493,0.21468937376004615
27494,0.22794144876665273
27495,0.18041014422490706
27496,0.23452781373732992
27497,0.27795327436902767
27498,0.1776310999096007
27499,0.15463768019554122
27500,0.22369089527022396
27501,0.2669049661457254
27502,0.27433175617535277
27503,0.17466824032374578
27504,0.21381450623171766
27505,0.16415492073262683
27506,0.16544266995891785
27507,0.24275056149554963
27508,0.28570648458457976
27509,0.1584098351735773
27510,0.14691130069871103
27511,0.17854787332031338
27512,0.21411641181621371
27513,0.19195036349567896
27514,0.19983164667905384
27515,0.2265900917636231
27516,0.1717602897060416
27517,0.17005635759738785
27518,0.17475153764406484
27519,0.2543288761485272
27520,0.1693044458586332
27521,0.17566596687726044
27522,0.16578635186682847
27523,0.2218483829930706
27524,0.19883287353887089
27525,0.2735882463585253
27526,0.21229465768806144
27527,0.4076702091661563
27528,0.23561497663835557
27529,0.19400336330352164
27530,0.13458157839348647
27531,0.2634942254327316
27532,0.18360252180652
27533,0.22179310682127373
27534,0.18591846546531948
27535,0.18152414543584616
27536,0.20917862696118525
27537,0.2021803645223761
27538,0.14769482356778557
27539,0.2882367613217416
27540,0.180462654738189
27541,0.16862326300425312
27542,0.16493291626953485
27543,0.2789484694108033
27544,0.21348345575854577
27545,0.1794879424451462
27546,0.46991365451447187
27547,0.2872532904370442
27548,0.3134015130065794
27549,0.17930032202279278
27550,0.23805900265870017
27551,0.16771597085290602
27552,0.2453643423722524
27553,0.21505286313730684
27554,0.17565898871902227
27555,0.19866867759919613
27556,0.1978306867423903
27557,0.23007383766820275
27558,0.13713495967196362
27559,0.32575723687970565
27560,0.21907334765725953
27561,0.3532138074224341
27562,0.2253547428019578
27563,0.24495257575128895
27564,0.3294414103392635
27565,0.23555514716966702
27566,0.17002444158426713
27567,0.17831961371325694
27568,0.34121497740402695
27569,0.1830119533693284
27570,0.3486425417623068
27571,0.17186527662824597
27572,0.19997032819664792
27573,0.22765422477068667
27574,0.31564014380524313
27575,0.3040601890949523
27576,0.21711435113165337
27577,0.19655588862420423
27578,0.3078527325231688
27579,0.20251575332675947
27580,0.19093702523302591
27581,0.19349757020797262
27582,0.18150408548406993
27583,0.18807039343239731
27584,0.19322321780464288
27585,0.23946224847022826
27586,0.21327321320723577
27587,0.2891500661790654
27588,0.26244597869515063
27589,0.18078294877982146
27590,0.17521366704447638
27591,0.19809455231865955
27592,0.1645731442022961
27593,0.2364462338907192
27594,0.18829132606254664
27595,0.19409313396982672
27596,0.2007264172559719
27597,0.15140864692814646
27598,0.26150130306000396
27599,0.26528262395757823
27600,0.24318887309463696
27601,0.2089782045224926
27602,0.17491258851391187
27603,0.27783924095261464
27604,0.24821473622862544
27605,0.16045133437759346
27606,0.20643724650416614
27607,0.23316518517293033
27608,0.21556352404127915
27609,0.14575820245801777
27610,0.19556724079117513
27611,0.20256595863634688
27612,0.2114510277539324
27613,0.2141028050644829
27614,0.35001667892428523
27615,0.12185291799101376
27616,0.21914455148930684
27617,0.18182745029018202
27618,0.16796198343001362
27619,0.17867987465297758
27620,0.1882543227858764
27621,0.1774264418345723
27622,0.269592746283159
27623,0.16337296232450108
27624,0.15831020511406085
27625,0.25344748185192223
27626,0.15995135050069131
27627,0.19945909024352668
27628,0.2388593349998383
27629,0.21811846571584034
27630,0.22158543543506473
27631,0.14407842079808672
27632,0.22266676967139845
27633,0.1959797267223794
27634,0.4440043352284603
27635,0.18832687588913455
27636,0.2867637951685988
27637,0.2635030902794281
27638,0.1708271460671221
27639,0.20885360800440556
27640,0.2443701030135325
27641,0.130587903239711
27642,0.16527245414390604
27643,0.2482762983839421
27644,0.1779217406996603
27645,0.20249041702632037
27646,0.23986155484403593
27647,0.2811176709446354
27648,0.1503145066224317
27649,0.18544370842625874
27650,0.20815527864963762
27651,0.16725941274492215
27652,0.16533472625783127
27653,0.2238020377556605
27654,0.1969791725042065
27655,0.22564190218041982
27656,0.21904923205967236
27657,0.22978183696111734
27658,0.27671381930938
27659,0.1588140068608107
27660,0.1733365196668793
27661,0.22103251129657492
27662,0.222764632740407
27663,0.18297602417015077
27664,0.16205520692442862
27665,0.20422412612453483
27666,0.21822713685750364
27667,0.21936252445415194
27668,0.13637339211598848
27669,0.14677948208151534
27670,0.16944480433605624
27671,0.2546553928298776
27672,0.23699530182355963
27673,0.15278777648407324
27674,0.22921159230554994
27675,0.19193372222378874
27676,0.23870453615223308
27677,0.21949993887513347
27678,0.2026558245830207
27679,0.1659559201600383
27680,0.3126895419021652
27681,0.17118163182290957
27682,0.22214581833244298
27683,0.20450283532106464
27684,0.18122376929497658
27685,0.19195048701462197
27686,0.16888665469178718
27687,0.16663077046061306
27688,0.16977034318922382
27689,0.15129046027113058
27690,0.13891601651110796
27691,0.3951836331049727
27692,0.21999593470780252
27693,0.2707816846110417
27694,0.22977681115145765
27695,0.18960142094208654
27696,0.3034631679433844
27697,0.3231086894069134
27698,0.14134919294285525
27699,0.1628961074241949
27700,0.2241545242392366
27701,0.15286057754078888
27702,0.1762023642694008
27703,0.17984984346730767
27704,0.2677464651091977
27705,0.21401303780387107
27706,0.13253838129635442
27707,0.21139382258375816
27708,0.18150010841300246
27709,0.1895402448744001
27710,0.1843000661704071
27711,0.33535256919714196
27712,0.17541321748438102
27713,0.21319104320866072
27714,0.2576885291184572
27715,0.17903339233982002
27716,0.3064047458408433
27717,0.16760934789824794
27718,0.18125076971034124
27719,0.18000132092233875
27720,0.16217256061670807
27721,0.15684808297351666
27722,0.21460885856988268
27723,0.20208944488288533
27724,0.4055688739354105
27725,0.18103409274529464
27726,0.19722143344460397
27727,0.16360898468194976
27728,0.13364312573084963
27729,0.14398830561711526
27730,0.21123078213440702
27731,0.14995546632530765
27732,0.18293899713901468
27733,0.2236888311175869
27734,0.1940643758627148
27735,0.27230253424054496
27736,0.3066750718385135
27737,0.3111398339710102
